url,title,program,department,faculty,abstract,keywords
https://vskp.vse.cz/92865_automatizovana-kategorizace-pomoci-azure-ai-language,Automatizovaná kategorizace pomocí Azure AI Language,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá automatickou kategorizací textu prostřednictvím pokročilých nástrojů umělé inteligence a Machine Learningu služby Azure AI Language. Specificky se zaměřuje na rozpoznávání inventarizačních záznamů obsažených v textových datech. Cílem této práce je implementace praktického využití Azure AI Language pro efektivní rozpoznávání a třídění inventárních položek. Rešerše provedená v rámci práce poskytuje hlubší vhled do problematiky a aktuálních trendů v oblasti automatické kategorizace textu s využitím funkcí Azure AI Language. Testování implementovaných nástrojů umožní praktické ověření jejich efektivity a spolehlivosti.  Výsledky této práce by měly přispět k lepšímu porozumění možností a omezení Azure AI Language pro automatizovanou kategorizaci textu, s důrazem na praktické aplikace v oblasti rozpoznávání inventarizačních záznamů.",Microsoft Azure; Rozpoznávání pojmenovaných entit; Extrakce klíčových frází
https://vskp.vse.cz/92868_interpretace-konjunkce-ve-velkych-jazykovych-modelech,Interpretace konjunkce ve velkých jazykových modelech,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce je věnována interpretaci konjunkce ve velkých jazykových modelech (konkrétně GPT 3.5, GPT 4, Gemini a Llama 2) se zaměřením na konjunkci v kontextu kognitivních zkreslení a různých významů konjunkce napříč obory. Měla by v oboru umělé inteligence a zpracování přirozeného jazyka více objasnit, jak se velké jazykové modely chovají ve vztahu ke konjunkci a kognitivním zkreslením s konjunkcí spojených. První část bakalářské práce popisuje odlišná chápání konjunkce z hlediska různých oborů. Dále práce představuje problematiku velkých jazykových modelů. Následně se práce zaměřuje na popsání předchozích studií, z nichž potom vychází druhá, praktická část. Zde je testováno pomocí promptů, zda modely podléhají klamu konjunkce a vlivu reprezentativní heuristiky. Dále se v práci pomocí skrývání částí textu za bezvýznamové identifikátory, v různých podobách zadání, pokoušíme docílit lepších výsledků v testech reprezentativní heuristiky a klamu konjunkce. Jako další zkoumáme, zda výběr spojky použité v možné odpovědi s konjunkcí má vliv na počet správných odpovědí modelů. Nakonec se práce zabývá testováním vlivu použití různých spojek v souvětí na překlad do symbolů predikátové logiky. Následně jsou výsledky testů podrobeny testování hypotéz, konkrétně Fisherovu exaktnímu testu. Testy ukázaly, že velké jazykové modely dokážou při překladu z přirozeného jazyka do symbolů predikátové logiky interpretovat konjunkci lépe, pokud je znázorněna jednodušší spojkou. Z hlediska kognitivních zkreslení a pravidla pravděpodobnosti pro konjunkci si modely nevedou dobře. Modely podléhají vlivu reprezentativní heuristiky a klamu konjunkce. Počet správných odpovědí modelů (u reprezentativní heuristiky a klamu konjunkce) se zlepšil po skrytí částí textu, které podle odpovědí modelu způsobovaly kognitivní zaujetí, za bezvýznamové identifikátory. Změnou spojky (za jednodušší) v možné odpovědi zadání nebylo na základě testů dosaženo signifikantního zlepšení.",velké jazykové modely; konjunkce; reprezentativní heuristika; klam konjunkce; ChatGPT; Microsoft Copilot; Gemini; Llama 2
https://vskp.vse.cz/92872_hodnoceni-umele-inteligence-zamestnanci-jeji-prijimani-a-vnimani-dopadu,"Hodnocení umělé inteligence zaměstnanci, její přijímání a vnímání dopadů",Aplikovaná informatika,Katedra systémové analýzy,Fakulta informatiky a statistiky,"Bakalářská práce se zaměřuje na zkoumání etických aspektů užívání umělé inteligence (UI) v pracovním prostředí. Hlavním cílem práce je analýza perspektivy zaměstnanců na UI, zkoumání jejich přijímání této technologie a porozumění jejich vnímání dopadů na pracovní prostředí. Práce se zaměřuje na problematiku důvěry, transparentnosti a spravedlnosti v rámci nasazení UI ve firemním prostředí. Z výsledků empirického výzkumu vyplývá, že většina zaměstnanců nepociťuje obavy ohledně zavádění UI na pracoviště a spíše by tuto inovaci přijmula ve svém pracovním procesu. Výsledky této studie přispějí k lepšímu pochopení etických výzev spojených s UI a přinesou doporučení pro podporu etického nasazení a užívání UI v pracovním prostředí.",umělá inteligence; etika; přijímání technologií; společenský dopad; pracovní prostředí
https://vskp.vse.cz/92879_vybrane-problemove-okruhy-kyberneticke-bezpecnosti-u-zaku-druheho-stupne-zakladni-skoly,Vybrané problémové okruhy kybernetické bezpečnosti u žáků druhého stupně základní školy,Informační média a služby,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Cílem práce je zjistit, s jakými oblastmi kybernetické bezpečnosti mají žáci druhého stupně základních škol největší problém a na tyto problémové oblasti vytvořit metodické materiály pro vzorové hodiny. Dílčím cílem je tyto vzorové hodiny sama odučit a získat zpětnou vazbu od kolegyně a asistentky pedagoga.  První část kvalifikační práce se zabývá vymezením pojmů v oblasti kybernetické bezpečnosti s přihlédnutím na situaci žáků 6.-9. třídy. Dále jej popsán současný stav výuky kybernetické bezpečnosti na základních školách včetně charakteristik preventivních programů od různých organizací. Okrajově je zmíněna i umělá inteligence, a to jednak jako zdroj rizik v kyberprostoru, ale také její využití ve vzdělávání. Druhá část se zaměřuje na výzkum a praxi přímo ve třídě. Bylo provedeno dotazníkové šetření na žácích ZŠ Campanus v Praze a jeho výsledky sloužily jako podklad pro tvorbu metodik do výuky. V rámci této práce byly vytvořeny dvě metodiky pro hodiny informatiky. Obě využívají pracovní listy a interaktivních aplikací pro aktivizaci a opakovaní. Pro získání zpětné vazby byly provedeny polostrukturované rozhovory, jeden s asistentkou pedagoga a druhý se zkušenější kolegyní.",výuka informatiky ; základní škola; Kybernetická bezpečnost
https://vskp.vse.cz/92885_porovnanie-vyhod-a-nevyhod-umelej-inteligencie-efektivita-a-produktivita-versus-premiestnenie-pracovnych-miest,Porovnanie výhod a nevýhod umelej inteligencie: efektivita a produktivita versus premiestnenie pracovných miest,Aplikovaná informatika/Aplikovaná informatika,Katedra systémové analýzy,Fakulta informatiky a statistiky,"Predmetom tejto bakalárskej práce je podrobná analýza dopadov umelej inteligencie na trh práce v súčasnosti aj v dohľadnej budúcnosti. Práca sa intenzívne zaoberá preskúmaním toho, ako AI redefinuje pracovné role, zvyšuje efektivitu v rôznych priemyselných odvetviach a ako je motorom inovácií. Súčasne sa venuje výzvam spojeným s elimináciou určitých typov práce a zdôrazňuje nevyhnutnosť rozsiahleho preškoľovania pracovnej sily. V rámci svojho výskumu som zhromažďoval informácie z akademickej literatúry týkajúcej sa ekonomického vplyvu AI a vykonával som regresné a korelačné analýzy, ktoré skúmali vplyv AI na nezamestnanosť a produktivitu práce. Okrem toho som realizoval dotazníkové šetrenie, kde som sa ľudí pýtal na ich názory na tento vplyv. Na základe získaných údajov som vypracoval záver, ktorý som porovnal so skúmanou literatúrou, a na základe toho som vypracoval odporúčania pre ekonomiky a pracovné trhy, aby sa dokázali prispôsobiť a využiť dynamický rozvoj AI.",Umelá Inteligencia (AI); trh práce; automatizácia; pracovné zručnosti; rekvalifikácia
https://vskp.vse.cz/92898_generativni-umela-inteligence-vizualniho-obsahu,Generativní umělá inteligence vizuálního obsahu,Aplikovaná informatika,Katedra informačních technologií,Fakulta informatiky a statistiky,"Cílem práce je poskytnout ucelený přehled o stávajících metodách a technikách umělé inteligence, které umožňují generování obrazových dokumentů, a to s důrazem na modely DALL·E a Midjourney. V teoretické části je představena obecná struktura a principy fungování generativních modelů, jejich trénování a mechanismy, díky kterým je možné generovat nový vizuální obsah na základě uživatelských pokynů.  Praktická část práce se věnuje experimentálnímu testování a porovnání výkonu vybraných modelů v rámci generování vizuálního obsahu. Zkoumána je nejen kvalita a relevantnost vygenerovaných obrazů vůči zadání (promptům), ale i efektivita a limitace jednotlivých systémů. Prompt engineering, proces optimalizace uživatelských pokynů pro získání co nejlepších výsledků, je představen jako klíčová dovednost pro efektivní využívání generativních AI modelů. Výsledky a zjištění mohou sloužit jako vodítko pro budoucí výzkum, vývoj a aplikace generativní AI v různých oblastech, zejména pak marketing.",Generativní umělá inteligence; Umělá inteligence; Prompt engineering; DALL·E; Midjourney
https://vskp.vse.cz/92901_moznosti-zneuziti-llm-pro-generovani-manipulativnich-sdeleni-v-utocich-socialniho-inzenyrstvi,Možnosti zneužití LLM pro generování manipulativních sdělení v útocích sociálního inženýrství,Aplikovaná informatika,Katedra systémové analýzy,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá vztahem mezi sociálním inženýrstvím a velkými  jazykovými modely. Zaměřuje se na phishingové zprávy jako na specifickou formu  manipulativní digitální komunikace. Cílem práce je porovnat vybrané phishingové zprávy z  otevřeného korpusu se synteticky vytvořenými tréninkovými zprávami generovanými  pomocí nástroje ChatGPT.   Práce nezkoumá technickou funkčnost phishingu, doručitelnost zpráv ani reálné chování  uživatelů. Předmětem analýzy jsou textové vlastnosti zpráv, zejména jazyková kvalita,  komunikační pretext, psychologické manipulační prvky a míra detekční podezřelosti.  Teoretická část vymezuje sociální inženýrství v kybernetické bezpečnosti, popisuje phishing  jako komunikační útok a vysvětluje psychologické mechanismy, které mohou zvyšovat  přesvědčivost manipulativních zpráv. Dále představuje velké jazykové modely jako  technologii schopnou generovat stylisticky kvalitní a kontextově přizpůsobené texty.   Praktická část je založena na komparativní obsahové analýze dvaceti zpráv: deseti zpráv z  otevřeného phishingového korpusu a deseti syntetických zpráv vytvořených pomocí  ChatGPT. Výsledky ukazují, že syntetické zprávy vykazují vyšší a vyrovnanější jazykovou  kvalitu než zprávy z korpusu, ale zároveň obsahují podobné manipulační prvky, zejména  autoritu, povinnost, odpovědnost a časový tlak. Práce dochází k závěru, že jazyková  bezchybnost sama o sobě nemůže sloužit jako indikátor legitimity zprávy a že detekce  sociálně-inženýrské komunikace musí více zohledňovat obsahový a situační kontext.",phishing; velké jazykové modely; sociální inženýrství
https://vskp.vse.cz/92930_vyuziti-vfx-a-cgi-pri-tvorbe-postav-ve-filmovem-prumyslu,Využiti VFX a CGI při tvorbě postav ve filmovém průmyslu,Multimédia v ekonomické praxi,Katedra multimédií,Fakulta informatiky a statistiky,"Bakalářská práce je věnována tvorbě filmových postav s využitím CGI a vizuálních efektů, konkrétně jejich animaci pomocí různých technik a nástrojů. Teoretická část obsahuje kapitoly věnované vysvětlení a rozdílům mezi pojmy VFX a CGI, jejich historii vzniku i vývoje a současnému stavu odvětví. Jedna z kapitol je zaměřena na srovnání vývoje VFX na příkladu případové studie dvou částí filmu Avatar a následnému závěru o zdokonalení technik vizuálních efektů. Zároveň se práce dotýká budoucích trendů v sektoru, zejména v kontextu umělé inteligence, a analyzuje celý proces vzniku filmu. Z hlediska VFX se dotýka technik, principů a postupů při vytváření 3D modelů postav. V praktické části bakalářské práce je záměrem otestovat AI nástroje, určené pro zachycení lidského pohybu, porovnat je s klasickou ruční animací v technice rotomation a posoudit, zda dané nástroje mají budoucnost v průmyslu. Zde jsou aplikovány teoretické poznatky na tvorbu animace postavy a její integraci do natočeného videa. Ve výsledku praktické částí se ukázalo, že se mezi testované nástroje jevil lídr a, že nástroje umělé inteligence mají značný potenciál pro budoucí využití v oblasti filmové tvorby.",3D grafika; animace; film; filmové postavy; proces tvorby; umělá inteligence; motion capture
https://vskp.vse.cz/92937_vliv-umele-inteligence-na-duveryhodnost-informaci-a-tvorba-dezinformacniho-obsahu,Vliv umělé inteligence na důvěryhodnost informací a tvorba dezinformačního obsahu,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá tématem umělé inteligence a její rolí ve vytváření dezinformačního obsahu. Cílem práce je provést teoretický přehled dané oblasti, učinit základní analytické závěry, a doplnit je o kvalitativní analýzu vybraných případových úloh. V teoretické části jsou nejprve představeny potenciální hrozby ze strany umělé inteligence, následně vymezen pojem “dezinformační obsah“ a v poslední řadě učiněno zasazení generativní umělé inteligence do kontextu vytváření dezinformací. Ve výzkumné části je pak provedena kvalitativní analýza vybraných případových úloh. Výběr případových úloh byl omezen na problematiku deepfake útoků. Jednotlivé případy jsou nejdříve stručně představeny a následně mezi sebou porovnávány na základě stanovených kritérií. Výsledkem komparace je pak zodpovězení výzkumných otázek a formulování univerzální teorie, která se snaží zobecnit myšlenky z jednotlivých úloh tak, aby následně byla aplikovatelná i na podobné problémy a sloužila jako návod, jak se vyvarovat a předejít útokům pomocí deepfake technologie.",dezinformační obsah; deepfake; hrozba; komparace; umělá inteligence
https://vskp.vse.cz/92947_predikce-hodnoceni-vedeckych-praci,Predikce hodnocení vědeckých prací,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá predikcí hodnocení vědeckých publikací pomocí metod strojového učení. Hlavním cílem této bakalářské práce je zjistit, s jakou úspěšností lze predikovat recenzní hodnocení vědeckých publikací. Pro dosažení hlavního cíle je provedena rešerše studií zabývající predikcí hodnocení vědeckých publikací. V rámci metodiky jsou popsány softwarové nástroje a knihovny pro aplikování metod strojového učení. Dále je popsán sběr dat a popis datasetů. Také jsou popsány evaluační metriky pro zhodnocení výkonnosti modelů a metody strojového učení. V rámci experimentální části jsou aplikovány tradiční metody strojového učení jako je logistická regrese, lineární regrese, rozhodovací stromy a také rozhraní AutoGluon-Tabular a jazykový model SciBERT. Potom jsou výsledky modelů z experimentální části porovnávány.",predikce hodnocení; strojové učení; Scientometrie
https://vskp.vse.cz/92954_strojove-uceni-v-oblasti-rozpoznavani-obrazku-analyza-a-porovnani-platforem,Strojové učení v oblasti rozpoznávání obrázků: Analýza a porovnání platforem,Aplikovaná informatika/Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá schopnostmi a aplikacemi platforem strojového učení zaměřených na úlohy rozpoznávání obrázků. Úvodem jsou představeny základní principy strojového učení, jeho vývoj, hlavní techniky a významná role rozpoznávání obrázků v současných technologiích. Důraz je kladen na tři klíčové platformy – Google Cloud Platform, Microsoft Azure a BigML, které byly vybrané pro jejich odlišné přístupy v aplikaci strojového učení, uživatelskou přívětivost a podporu různých úrovní uživatelů. Experimentální část detailně popisuje výběr datové sady, postup trénování a specifická kritéria hodnocení modelů pro každou platformu, včetně výkonnosti, nákladů a přístupnosti. K hodnocení a srovnání výsledků jednotlivých platforem byla využita Fullerova metoda, která umožňuje strukturovanou analýzu na základě stanovených kritérií. Prostřednictvím srovnání práce odhaluje nuance, které činí jednotlivé platformy vhodnými pro konkrétní typy projektů, od podnikové škálovatelnosti až po jednoduchost ve vzdělávacím kontextu. Výsledky poskytují praktické poznatky pro volbu optimálních platforem pro zpracování vizuálních dat s cílem efektivního nasazení v oblastech, kde je vyžadována přesnost při analýze obrazů, jako je zdravotnictví, bezpečnost a autonomní systémy.",klasifikace obrazu; Google Cloud Platform; Microsoft Azure; Strojové učení; BigML; histogramy orientovaných gradientů; rozpoznávání obrázků
https://vskp.vse.cz/92969_pokrocila-analyza-dat-s-vyuzitim-gpt-4-code-interpreter,Pokročilá analýza dat s využitím GPT-4 code interpreter,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce se zaměřuje na využití GPT-4, velkého jazykového modelu vyvinutého společností OpenAI, pro účely pokročilé datové analýzy. Práce zkoumá, jak lze tento model efektivně používat za účelem řešení různých analytických úkolů a jaké výhody a omezení to přináší ve srovnání s tradičními metodami. Praktická část práce obsahuje aplikaci ChatGPT-4 na konkrétní datové sady, kde jsou modely testovány na různých úlohách, od generování textu po komplexní analýzu dat. Výsledky práce ukazují, že ChatGPT-4 může značně zefektivnit procesy datové analýzy, automatizovat určité činnosti prováděné datovými analytiky a usnadnit interpretaci komplexních datových souborů. Práce také identifikuje potenciální implementační a technologické výzvy spojené s využíváním AI v analýze dat, které jsou klíčové pro bezpečné a efektivní využití AI technologií v analýze dat.",GPT-4; pokročilá datová analýza; umělá inteligence; zpětnovazební učení; jazykové modely; interpretace dat; strojové učení; NLP
https://vskp.vse.cz/92993_generativni-umela-inteligence-pro-syntezu-obrazu,Generativní umělá inteligence pro syntézu obrazu,Aplikovaná informatika,Katedra systémové analýzy,Fakulta informatiky a statistiky,"Tato bakalářská práce je věnována identifikaci a analýze potenciálních rizik, které přináší generativní umělá inteligence v oblasti syntézy obrazu. V rámci teoretické části bylo provedena literární rešerše, na základě které byly vymezeny klíčové pojmy spojené s generativní umělou inteligencí a jejími komponentami umožňujícími syntézu obrazu. Práce dále předkládá možná rizika a poskytuje uživatelům základní metodiku pro jejich mitigaci. V praktické části byl realizován kvantitativní výzkum prostřednictvím dotazníkového šetření s cílem odpovědět na výzkumné otázky. Dotazníku se účastnilo celkem 183 respondentů, kteří byli také testováni na schopnost rozlišovat syntetické obrázky od reálných fotografií. Výsledky výzkumu ukázaly, že téměř polovina respondentů má osobní zkušenosti s generativní umělou inteligencí pro syntézu obrazu a uvědomuje si s ní spojená rizika. Respondenti rovněž potvrdili, že je tato technologie zneužívána pro nekalé účely, včetně manipulace s veřejným míněním. Účastníci výzkumu byli schopni identifikovat v průměru přibližně polovinu syntetických obrázků. V budoucnu budou stále přesvědčivější výstupy generativní umělé inteligence představovat značnou výzvu. Proto je nezbytné vzdělávat širokou veřejnost a upozorňovat ji na možné hrozby.",bezpečnost; dezinformace; hluboké učení; deepfakes; umělá inteligence; strojové učení; generativní umělá inteligence; difuzní modely; syntéza obrazu; autorská práva; rizika
https://vskp.vse.cz/92996_strojove-uceni-pomoci-knihoven-qiskit-a-squlearn,Strojové učení pomocí knihoven Qiskit a squlearn,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"The bachelor thesis deals with the use and comparison of quantum and classical machine learning techniques, specifically focusing on classification tasks for the diagnosis of Parkinson’s disease. Using current frameworks such as qiskit and squlearn for quantum machine learning and scikit-learn for classical approaches. The study assesses how these technologies handle and analyze datasets. The aim is to perform a detailed review and comparison of quantum algorithms versus classical methods, focusing on their performance in classification tasks, specifically with respect to evaluation metrics such as precision, recall and F1-score. The work is structured in different stages, starting with a theoretical introduction to quantum machine learning, followed by data preprocessing and feature selection using mutual information, and the implementation and evaluation of both the support vector machine classifier and its quantum equivalent, the QSVC algorithm. These models are tested on two datasets and the results are compared with previous research. The paper concludes with a discussion of the comparative results, a control test using the Oxford Parkinson’s disease detection dataset, and an examination of the important attributes and their effect on the predictive performance of the models.",quantum machine learning; classical machine learning; Parkinson’s disease; qiskit; squlearn; scikit-learn
https://vskp.vse.cz/93007_velke-jazykove-modely-llm-zhodnoceni-kvality-generovaneho-textu-pomoci-dat-specifickych-pro-danou-ulohu,Velké jazykové modely (LLM): Zhodnocení kvality generovaného textu pomocí dat specifických pro danou úlohu,Aplikovaná informatika,Katedra systémové analýzy,Fakulta informatiky a statistiky,"Large Language Models (LLMs) have emerged as powerful tools for generating human-like text across various applications. This thesis examines the factors influencing the success of LLMs in text generation tasks, focusing on prompting techniques and the integration of external data within the prompt. The research aims to validate the role of prompt engineering in generating compelling content, particularly in the context of writing marketing newsletters. The thesis begins by introducing the research area of LLMs and prompting, followed by a literary review of relevant prompt engineering techniques. Based on the findings, a set of hypotheses is formulated, outlining the potential impact of these techniques on text generation quality. A controlled experiment is conducted to validate the hypotheses, applying the identified prompting techniques to the task of writing email newsletters with a single LLM (GPT-3.5-turbo-1106). The generated newsletters are evaluated using quantitative metrics and A/B/n test campaign to an audience (n=550) of registered attendees of a university event. The results of the experiment confirmed the important role of prompting techniques and external data. On the specific task of newsletter writing, usage of advanced prompting techniques resulted in 15% improvement in click-through rate for a given prompting technique leveraging external data (Improving the click-through rate from 4% to 19%), demonstrating prompt engineering and external data play an important role when creating effective texts that engage the audience. Techniques leveraging specification of tone of voice, providing additional context data, relevant examples or industry best practice instructions have shown to have the largest impact on the resulting text and achieved superior performance on the measured task compared to a base prompt solution without prompting techniques.",AI; context data; Generative AI; model evaluation; text generation; LLM; prompt engineering
https://vskp.vse.cz/94253_produktova-fotografie-s-vyuzitim-generativni-umele-inteligence,Produktová fotografie s využitím generativní umělé inteligence,Multimédia v ekonomické praxi,Katedra multimédií,Fakulta informatiky a statistiky,"Tato práce poskytuje profesionálům i nadšeným amatérům v oblasti produktové fotografie teoretické podklady k tvorbě komplexních reklamních vizuálů, které sestávají z fotografie reálného produktu zasazené do generované scény, s cílem minimalizovat práci a náklady spojené se set designem za pomoci generativní umělé inteligence. Díky nízkorozpočtové povaze tohoto postupu je pro fotografy možné cílit i na menší firmy, které tyto služby pro svou propagaci poptávají, ale nedisponují dostatečně velkým rozpočtem k pokrytí nákladné produkce. Zároveň se předpokládá, že výrobek takové firmy není natolik známý, aby bylo pro AI možné jej věrohodně vygenerovat, a základ vizuálu tak musí tvořit profesionálně nafocený produkt. Stále je proto v procesu tvorby nepostradatelný přínos fotografa, jehož práce není zcela nahraditelná umělou inteligencí. V teoretické části je popsána stručná historie generativní umělé inteligence a princip práce s programem Midjourney. Dále jsou rozebírána práva duševního vlastnictví v České republice a jejich odlišnosti ve vztahu ke klasické a generované fotografii. V závěru nabízí práce výčet doporučených postupů pro komerční využití výstupů vygenerovaných umělou inteligencí v souladu s platnými právními předpisy. V praktické části je na reálném klientském briefu demonstrován pracovní postup při zpracovávání podobného zadání, od příprav až po postprodukci. Výstupem je ucelený reklamní vizuál připravený pro nasazení do produktové kampaně. V závěru jsou vyčísleny náklady k tvorbě tohoto výstupu, které jsou následně srovnány s náklady na produkci identického briefu s využitím služeb set designera.",produktová fotografie; generativní umělá inteligence; reklamní vizuál
https://vskp.vse.cz/94255_porovnani-vybranych-klasifikacnich-metod-na-zaklade-realnych-datovych-souboru,Porovnání vybraných klasifikačních metod na základě reálných datových souborů,Matematické metody v ekonomii/Datové analýzy a modelování,Katedra statistiky a pravděpodobnosti,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá porovnáním vybraných klasifikačních metod na základě reálných datových souborů. Cílem práce je zhodnotit výkonnost vybraných klasifikačních metod: logistická regrese, rozhodovací strom, náhodný les a metoda podpůrných vektorů. V teoretické části práce jsou představeny použité metody a techniky sloužící k jejich vyhodnocení. V praktické části je pracováno s pěti reálnými datovými soubory. Tato část obsahuje popis datových souborů, provedení explorační datové analýzy, výběr relevantních proměnných a tvorbu a evaluaci modelů. Na závěr jsou výsledky interpretovány s ohledem na různé metriky výkonnosti a je diskutována vhodnost použití jednotlivých metod v konkrétních situacích.",strojové učení; Python; Klasifikační metody; analýza reálných dat
https://vskp.vse.cz/94304_prompting-strategie-pro-gpt-4-v-podnikovem-sektoru,Prompting strategie pro GPT-4 v podnikovém sektoru,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"V posledních letech došlo k výraznému nárůstu využívání velkých jazykových modelů, jako je například GPT-4. Tento model je schopen generovat text, který je nejen koherentní, ale i kontextově relevantní. Tato bakalářská práce se zabývá analýzou technických aspektů a architektury modelu GPT-4 a zkoumá jeho aplikace v podnikovém prostředí. Hlavním přínosem práce je praktická demonstrace možných využití GPT-4 pro zefektivnění procesů v podnikovém sektoru. V práci jsou dále zkoumány metody prompt engineeringu, které jsou následně využity pro optimalizaci promptů. Dále je v práci představen přehled historického vývoje jazykových modelů od jejich počátků až po současnost, což poskytuje důležité kontextuální pochopení pokroků v oblasti vývoje jazykových modelů. Autor také zkoumá etická omezení modelu GPT-4, která byla nastavena společností OpenAI.",velký jazykový model; LLM; GPT-4; prompting; prompt engineering; podnikový sektor
https://vskp.vse.cz/94310_webova-rozhrani-pro-praci-s-velkymi-jazykovymi-modely,Webová rozhraní pro práci s velkými jazykovými modely,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Bakalářská práce se zaměřuje na bezplatné nástroje pro zprostředkování velkých jazykových modelů (LLM) na lokálním hardware. V teoretické části je proveden průzkum souvisejících technologií a je představen teoretický základ pro pochopení problematiky. Byly identifikovány tři hlavní směry. Těmi jsou vývoj aplikací, tvorba modelů, a infrastrukturní technologie. Re- levantní veřejně dostupné softwarové projekty byly stručně představeny za účelem vytvoření přehledu. V praktické části byly vybrané nástroje zprovozněny nad modelem Llama 3 a jejich základní funkcionality byly předvedeny. Dále byla implementována demonstrativní webová aplikace pro validaci tvrzení oproti zadanému internetovému zdroji. Základem aplikace je existující validační skript, který byl adaptován pro účely aplikace. Aplikace integruje zprovozněné nástroje a na její implementaci jsou znázorněny koncepty, které se mohou v aplikacích nad LLM vyskytnout. Využita byla lokální infrastruktura univerzity. Následně bylo provedeno stručné srovnání zprovozněných technologií z kvalitativního hlediska a bylo určeno jejich nejvhodnější využití.",webové technologie; API; infrastruktura; Velké jazykové modely; inference
https://vskp.vse.cz/94311_vyuziti-metod-strojoveho-uceni-pro-predikci-vysledku-fotbalovych-zapasu,Využití metod strojového učení pro predikci výsledků fotbalových zápasů,Data Analytics,Katedra ekonometrie,Fakulta informatiky a statistiky,"This bachelor’s thesis investigates the use of machine learning to predict football match outcomes, aiming to achieve high predictive accuracy and compare it with bookmakers’ accuracy. A secondary goal was to evaluate the potential profitability of the models. We utilized a novel comprehensive dataset with detailed statistics, including expected goals (xG), to enhance predictive accuracy. The dataset covered seven English Premier League (EPL) seasons, with the 2023/2024 season as the test set. Extensive feature engineering was conducted, resulting in 134 features, of which 52 were selected using recursive feature elimination with XGBoost. Hyperparameters for XGBoost and Random Forest models were optimized through time-based cross-validation and random search. The models achieved an accuracy of 58.4% (Random Forest) and 58.6% (XGBoost) on 370 matches from the 2023/2024 EPL season, closely matching the bookmakers’ accuracy of 58.9%. A significant shortcoming was the models’ inability to predict draws, likely due to class imbalance and the use of accuracy as the evaluation metric for feature selection and hyperparameter tuning. Theoretical profitability was assessed by betting a constant amount based on predictions, but it was not statistically significant at the 5% level. Future research could incorporate player-level features, dive deeper into the problem of draw predictions and explore more sophisticated betting strategies to achieve statistically significant profits.",machine learning; football; match prediction; betting; sports
https://vskp.vse.cz/94318_velke-jazykove-modely-jako-nastroj-pro-extrakci-rysu-z-textu,Velké jazykové modely jako nástroj pro extrakci rysů z textu,Data Analytics,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"This bachelor thesis investigates the usability of large language models (LLMs) for feature generation from text, evaluating whether LLMs can produce interpretable and usable features for machine-learning tasks. The study uses two labeled datasets: the CORD-19 corpus, consisting of coronavirus research articles with binary labels for high and low citation count, and a dataset of scientific articles from Czech research institutions, with article scores assigned according to the M17+ methodology (ranging from 1 to 5).  Seven categorical features were generated for each dataset using the LLama2 language model. These features were used to train models for binary and ordinal classification tasks. Performance was compared to baseline naive models and models trained on term frequency-inverse document frequency (TF-IDF) and sentence embeddings.  In the CORD-19 dataset, models using LLM-generated features achieved an accuracy of 59.8%, outperforming the baseline dummy classifier (50.2%) but falling short of TF-IDF (62.5%) and sentence embeddings (62.5%). Combining LLM-generated features with article abstract and title texts using the AutoGluon platform achieved the highest accuracy (66.5%), followed by combining TF-IDF terms and LLM-generated features (65.3%).  For the M17+ dataset, the model using LLM-generated features attained an accuracy of 37%, surpassing the naive classifier (18%) and TF-IDF (34.3%). Sentence embeddings achieved the highest accuracy (40.8%), while the AutoGluon model trained on abstract and title text achieved 39.5%.  LLM-generated features enhanced the predictive performance of models and demonstrated higher interpretability compared to traditional bibliometric features. However, a notable limitation is the computational cost; generating features for small datasets (2000-3000 samples) requires tens of hours on high-end hardware.",classification; feature importance; feature extraction; interpretability; large language models
